Date of Trade,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date,unadjusted_quantity,unadjusted_price,split_adjustment_factor
 03/15/2023, YOU SOLD SHORT SALE BANK OF MONTREAL MICROSECTORS US BIG... (BNKU) (Short),BNKU, BANK OF MONTREAL MICROSECTORS US BIG 0.,Short,-15.0,15.71,,0.01,,235.64,119633.91,3/17/2023,-15,15.71,1.0
 03/15/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS OIL 0... (OILU) (Short),OILU, BANK MONTREAL QUE MICROSECTORS OIL 0.00,Short,-10.0,33.04,,0.01,,330.39,119633.91,3/17/2023,-10,33.04,1.0
 03/15/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS US BI... (NRGU) (Short),NRGU, BANK MONTREAL QUE MICROSECTORS US BIG O,Short,-1.0,320.95,,0.01,,320.94,119633.91,3/17/2023,-1,320.95,1.0
 03/16/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB GAS (KOLD) (Short),KOLD, PROSHARES TR II ULSHT BLOOMB GAS,Short,-10.0,27.695,,0.01,,276.94,119633.91,3/20/2023,-5,55.39,2.0
 03/16/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-1.0,158.5,,0.01,,158.49,119633.91,3/20/2023,-10,15.85,0.1
 03/16/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-1.0,232.0,,0.01,,232.01,119633.91,3/20/2023,-10,23.2,0.1
 03/17/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG 1 FO... (74347Y870) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG 1 FOR 2,Short,-0.4000000000000001,471.9999999999999,,0.01,,188.79,120580.1,3/21/2023,-40,4.72,0.01
 03/17/2023, YOU SOLD SHORT SALE EX-DIV DATE 03/22/23RECORD DATE 03/23/23 PROSHARES ULTRAPRO RUSSELL2000 (URTY) (Short),URTY, PROSHARES ULTRAPRO RUSSELL2000,Short,-10.0,34.82,,0.01,,348.14,120580.1,3/21/2023,-10,34.82,1.0
 03/17/2023, YOU SOLD SHORT SALE BANK OF MONTREAL MICROSECTORS US BIG... (BNKU) (Short),BNKU, BANK OF MONTREAL MICROSECTORS US BIG 0.,Short,-15.0,14.75,,0.01,,221.24,120580.1,3/21/2023,-15,14.75,1.0
 03/17/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS OIL 0... (OILU) (Short),OILU, BANK MONTREAL QUE MICROSECTORS OIL 0.00,Short,-10.0,32.69,,0.01,,326.89,120580.1,3/21/2023,-10,32.69,1.0
 03/22/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG 1 FO... (74347Y870) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG 1 FOR 2,Short,-0.7500000000000001,408.0,,0.01,,306.2,120580.1,3/24/2023,-75,4.08,0.01
 03/22/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY REAL EST B (DRN) (Short),DRN, DIREXION SHS ETF TR DAILY REAL EST B,Short,-25.0,8.28,,0.01,,206.99,120580.1,3/24/2023,-25,8.28,1.0
 03/22/2023, YOU BOUGHT SHORT COVER MICROSECTORS GOLD MINERS 3X INVERSE ... (063679641) (Short),SHNY, MICROSECTORS GOLD MINERS 3X INVERSE 0.0,BTC,350.0,5.99,,,,-2096.5,120580.1,3/24/2023,350,5.99,1.0
 03/22/2023, YOU SOLD SHORT SALE MICROSECTORS GOLD MINERS 3X INVERSE ... (063679641) (Short),SHNY, MICROSECTORS GOLD MINERS 3X INVERSE 0.0,Short,-400.0,6.02,,0.02,,2408.06,120580.1,3/24/2023,-400,6.02,1.0
 03/23/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-10.0,18.12,,0.01,,181.21,120580.1,3/27/2023,-10,18.12,1.0
 03/24/2023, YOU SOLD SHORT SALE MICROSECTORS GOLD MINERS 3X INVERSE ... (063679641) (Short),SHNY, MICROSECTORS GOLD MINERS 3X INVERSE 0.0,Short,-20.0,5.49,,0.01,,109.79,120867.43,3/28/2023,-20,5.49,1.0
 03/28/2023, YOU SOLD SHORT SALE MICROSECTORS GOLD MINERS 3X INVERSE ... (063679641) (Short),SHNY, MICROSECTORS GOLD MINERS 3X INVERSE 0.0,Short,-40.0,5.17,,0.01,,206.87,120867.43,3/30/2023,-40,5.17,1.0
 03/30/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG 1 FO... (74347Y870) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG 1 FOR 2,Short,-0.6000000000000001,336.99999999999994,,0.01,,202.36,120867.43,4/3/2023,-60,3.37,0.01
 03/30/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-40.0,4.64,,0.01,,185.59,120867.43,4/3/2023,-40,4.64,1.0
 03/30/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY GOLD MINER (DUST) (Short),DUST, DIREXION SHS ETF TR DAILY GOLD MINER,Short,-1.5,106.4,,0.01,,159.59,120867.43,4/3/2023,-15,10.64,0.1
 03/30/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY JR GOLD 2X 1... (25460G807) (Short),JDST, DIREXION SHS ETF TR DLY JR GOLD 2X 1 FO,Short,-6.0,58.89999999999999,,0.01,,353.39,120867.43,4/3/2023,-60,5.89,0.1
 03/30/2023, YOU SOLD SHORT SALE MICROSECTORS GOLD MINERS 3X INVERSE ... (063679641) (Short),SHNY, MICROSECTORS GOLD MINERS 3X INVERSE 0.0,Short,-20.0,5.02,,0.01,,100.43,120867.43,4/3/2023,-20,5.02,1.0
 03/30/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-1.5,138.29999999999998,,0.01,,207.44,120867.43,4/3/2023,-15,13.83,0.1
 03/30/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL MICROSECTORS FANG T... (FNGU) (Short),FNGU, BANK OF MONTREAL MICROSECTORS FANG TM 0,BTC,2.0,96.42,,,,-192.84,120867.43,4/3/2023,2,96.42,1.0
 03/31/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-100.0,4.59,,0.01,,458.99,121720.2,4/4/2023,-100,4.59,1.0
 04/03/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB OIL (SCO) (Short),SCO, PROSHARES TR II ULSHT BLOOMB OIL,Short,-10.0,22.88,,0.01,,228.8,121728.45,4/5/2023,-10,22.88,1.0
 04/05/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRAPRO MIDCAP400 (UMDD) (Short),UMDD, PROSHARES ULTRAPRO MIDCAP400,BTC,136.0,16.92,,,,-2301.11,121149.72,4/10/2023,136,16.92,1.0
 04/05/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULTPRO SHT (SMDD) (Short),SMDD, PROSHARES TR ULTPRO SHT,BTC,145.0,21.42,,,,-3105.76,121149.72,4/10/2023,145,21.42,1.0
 04/05/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY GOLD MINER (DUST) (Short),DUST, DIREXION SHS ETF TR DAILY GOLD MINER,Short,-4.0,96.0,,0.01,,384.0,121149.72,4/10/2023,-40,9.6,0.1
 04/05/2023, YOU SOLD SHORT SALE DIREXION DAILY SMALL CAP BULL 3X SHARES (TNA) (Short),TNA, DIREXION DAILY SMALL CAP BULL 3X SHARES,Short,-10.0,29.21,,0.01,,292.09,121149.72,4/10/2023,-10,29.21,1.0
 04/05/2023, YOU SOLD SHORT SALE MICROSECTORS GOLD MINERS 3X INVERSE ... (063679641) (Short),SHNY, MICROSECTORS GOLD MINERS 3X INVERSE 0.0,Short,-100.0,4.33,,0.01,,433.06,121149.72,4/10/2023,-100,4.33,1.0
 04/06/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG 1 FO... (74347Y870) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG 1 FOR 2,Short,-1.0000000000000002,300.99999999999994,,0.01,,301.0,120763.65,4/11/2023,-100,3.01,0.01
 04/12/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG 1 FO... (74347Y870) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG 1 FOR 2,Short,-1.0000000000000002,327.99999999999994,,0.01,,327.99,120763.65,4/14/2023,-100,3.28,0.01
 04/21/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-100.0,3.82,,0.01,,382.36,122412.41,4/25/2023,-100,3.82,1.0
 04/28/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-100.0,3.6,,0.01,,359.49,122864.91,5/2/2023,-100,3.6,1.0
 05/02/2023, YOU SOLD SHORT SALE PROSHARES ULTRA SMALLCAP600 (SAA) (Short),SAA, PROSHARES ULTRA SMALLCAP600,Short,-15.0,18.65,,0.01,,279.76,122874.04,5/4/2023,-15,18.65,1.0
 05/10/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-15.0,11.04,,0.01,,165.59,121152.75,5/12/2023,-15,11.04,1.0
 05/10/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-3.0,169.1,,0.01,,507.29,121152.75,5/12/2023,-30,16.91,0.1
 05/11/2023, YOU SOLD SHORT SALE BANK OF MONTREAL MICROSECTORS US BIG... (BNKU) (Short),BNKU, BANK OF MONTREAL MICROSECTORS US BIG 0.,Short,-25.0,12.38,,0.01,,309.49,121152.75,5/15/2023,-25,12.38,1.0
 05/19/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-20.0,9.68,,0.01,,193.59,123765.34,5/23/2023,-20,9.68,1.0
 05/19/2023, YOU SOLD SHORT SALE PROSHARES ULTRA REAL ESTATE (URE) (Short),URE, PROSHARES ULTRA REAL ESTATE,Short,-4.0,52.86,,0.01,,211.43,123765.34,5/23/2023,-4,52.86,1.0
 05/19/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-1.0,191.2,,0.01,,191.19,123765.34,5/23/2023,-10,19.12,0.1
 05/19/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-5.0,119.9,,0.01,,599.49,123765.34,5/23/2023,-50,11.99,0.1
 05/19/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-2.0,139.49999999999997,,0.01,,279.01,123765.34,5/23/2023,-20,13.95,0.1
 05/26/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-50.0,9.19,,0.01,,459.54,123602.18,5/31/2023,-50,9.19,1.0
 05/26/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-3.0,169.6,,0.01,,508.79,123602.18,5/31/2023,-30,16.96,0.1
 05/26/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,Short,-5.0,111.6,,0.01,,558.18,123602.18,5/31/2023,-50,11.16,0.1
 05/26/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,Short,-5.0,123.9,,0.01,,619.5,123602.18,5/31/2023,-50,12.39,0.1
 05/26/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-2.0,96.8,,0.01,,193.62,123602.18,5/31/2023,-20,9.68,0.1
 05/26/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-8.0,123.2,,0.01,,985.73,123602.18,5/31/2023,-80,12.32,0.1
 05/30/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-1.5,90.4,,0.01,,135.61,123602.18,6/1/2023,-15,9.04,0.1
 05/31/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR OIL GAS BL 2X SH (GUSH) (Short),GUSH, DIREXION SHS ETF TR OIL GAS BL 2X SH,Short,-4.0,25.6675,,0.01,,102.66,122842.57,6/2/2023,-1,102.67,4.0
 05/31/2023, YOU SOLD SHORT SALE BANK MONTREAL QUE MICROSECTORS US BI... (NRGU) (Short),NRGU, BANK MONTREAL QUE MICROSECTORS US BIG O,Short,-1.0,294.21,,0.01,,294.2,122842.57,6/2/2023,-1,294.21,1.0
 06/01/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-25.0,7.93,,0.01,,198.24,122856.07,6/5/2023,-25,7.93,1.0
 06/01/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-45.0,7.8,,0.01,,350.99,122856.07,6/5/2023,-45,7.8,1.0
 06/01/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA BLOOMBERG 1 FO... (74347Y870) (Short),BOIL, PROSHARES TR II ULTRA BLOOMBERG 1 FOR 2,Short,-2.5000000000000004,233.0,,0.01,,582.74,122856.07,6/5/2023,-250,2.33,0.01
 06/01/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-80.0,2.81,,0.01,,224.79,122856.07,6/5/2023,-80,2.81,1.0
 06/01/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRAPRO S&P500 (UPRO) (Short),UPRO, PROSHARES ULTRAPRO S&P500,BTC,40.0,41.02,,,,-1640.72,122856.07,6/5/2023,40,41.02,1.0
 06/01/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRAPRO S&P500 (UPRO) (Short),UPRO, PROSHARES ULTRAPRO S&P500,BTC,30.0,41.02,,,,-1230.57,122856.07,6/5/2023,30,41.02,1.0
 06/01/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULTRAPRO SHORT S 1 FOR ... (74347B110) (Short),SPXU, PROSHARES TR ULTRAPRO SHORT S 1 FOR 5 R,BTC,35.4,62.6,,,,-2216.06,122856.07,6/5/2023,177,12.52,0.2
 06/02/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-25.0,7.06,,0.01,,176.49,123065.74,6/6/2023,-25,7.06,1.0
 06/02/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-1.0,157.89999999999998,,0.01,,157.9,123065.74,6/6/2023,-10,15.79,0.1
 06/02/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-5.0,87.10000000000001,,0.01,,435.24,123065.74,6/6/2023,-50,8.71,0.1
 06/05/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-4.0,88.0,,0.01,,351.99,122575.08,6/7/2023,-40,8.8,0.1
 06/05/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-6.5,103.9,,0.01,,675.34,122575.08,6/7/2023,-65,10.39,0.1
 06/08/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-50.0,6.0,,0.01,,299.99,122575.08,6/12/2023,-50,6.0,1.0
 06/08/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-100.0,2.3,,0.01,,229.49,122575.08,6/12/2023,-100,2.3,1.0
 06/12/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-20.0,5.91,,0.01,,118.19,124245.01,6/14/2023,-20,5.91,1.0
 06/12/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-100.0,2.26,,0.01,,225.99,124245.01,6/14/2023,-100,2.26,1.0
 06/12/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-5.0,99.5,,0.01,,497.49,124245.01,6/14/2023,-50,9.95,0.1
 06/14/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-50.0,5.61,,0.01,,280.49,124245.01,6/16/2023,-50,5.61,1.0
 06/14/2023, YOU SOLD SHORT SALE EX-DIV DATE 06/21/23RECORD DATE 06/22/23 DIREXION SHS ETF TR DAILY TECH OCT21 (TECS) (Short),TECS, DIREXION SHS ETF TR DAILY TECH OCT21,Short,-3.5,144.9,,0.01,,507.14,124245.01,6/16/2023,-35,14.49,0.1
 06/14/2023, YOU SOLD SHORT SALE EX-DIV DATE 06/21/23RECORD DATE 06/22/23 DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,Short,-2.5,97.7,,0.01,,244.24,124245.01,6/16/2023,-25,9.77,0.1
 06/14/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-2.0,73.0,,0.01,,146.04,124245.01,6/16/2023,-20,7.3,0.1
 06/14/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-7.0,74.19999999999999,,0.01,,519.41,124245.01,6/16/2023,-70,7.42,0.1
 06/14/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL MICROSECTORS FANG T... (FNGU) (Short),FNGU, BANK OF MONTREAL MICROSECTORS FANG TM 0,BTC,5.0,189.55,,,,-947.75,124245.01,6/16/2023,5,189.55,1.0
 06/14/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,BTC,7.0,90.7,,,,-635.25,124245.01,6/16/2023,70,9.07,0.1
 06/14/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-4.0,91.6,,0.01,,366.39,124245.01,6/16/2023,-40,9.16,0.1
 06/15/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRA UTILITIES (UPW) (Short),UPW, PROSHARES ULTRA UTILITIES,BTC,41.0,60.61,,,,-2485.01,124245.01,6/20/2023,41,60.61,1.0
 06/15/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULSHRT UTILS NEW (SDP) (Short),SDP, PROSHARES TR ULSHRT UTILS NEW,BTC,100.0,11.96,,,,-1196.0,124245.01,6/20/2023,100,11.96,1.0
 06/15/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULSHRT UTILS NEW (SDP) (Short),SDP, PROSHARES TR ULSHRT UTILS NEW,BTC,100.0,11.98,,,,-1198.0,124245.01,6/20/2023,100,11.98,1.0
 06/15/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-10.0,86.6,,0.01,,866.18,124245.01,6/20/2023,-100,8.66,0.1
 06/16/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB GAS (KOLD) (Short),KOLD, PROSHARES TR II ULSHT BLOOMB GAS,Short,-10.0,30.765,,0.01,,307.64,122843.12,6/21/2023,-5,61.53,2.0
 06/16/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRA SMALLCAP600 (SAA) (Short),SAA, PROSHARES ULTRA SMALLCAP600,BTC,127.0,21.82,,,,-2770.84,122843.12,6/21/2023,127,21.82,1.0
 06/16/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULTSHT SMLCP600 (SDD) (Short),SDD, PROSHARES TR ULTSHT SMLCP600,BTC,115.0,22.97,,,,-2641.5,122843.12,6/21/2023,115,22.97,1.0
 06/21/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-100.0,2.08,,0.01,,207.99,122843.12,6/23/2023,-100,2.08,1.0
 06/21/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y839) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 1,Short,-150.0,2.08,,0.01,,311.99,122843.12,6/23/2023,-150,2.08,1.0
 06/27/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-110.0,4.64,,0.01,,510.39,124663.67,6/29/2023,-110,4.64,1.0
 06/28/2023, YOU BOUGHT SHORT COVER BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,BTC,11.3,92.9,,,,-1049.77,124663.67,6/30/2023,113,9.29,0.1
 06/30/2023, YOU SOLD SHORT SALE VS TRUST 2X LONG VIX FUT 1 FOR 10 R/... (92891H408) (Short),UVIX, VS TRUST 2X LONG VIX FUT 1 FOR 10 R/S I,Short,-80.0,4.48,,,,358.47,125018.04,7/5/2023,-80,4.48,1.0
 06/30/2023, YOU BOUGHT SHORT COVER PROSHARES ULTRA REAL ESTATE (URE) (Short),URE, PROSHARES ULTRA REAL ESTATE,BTC,45.0,57.23,,,,-2575.35,125018.04,7/5/2023,45,57.23,1.0
 06/30/2023, YOU BOUGHT SHORT COVER PROSHARES TR ULTSHT REAL EST (SRS) (Short),SRS, PROSHARES TR ULTSHT REAL EST,BTC,37.5,68.64,,,,-2573.99,125018.04,7/5/2023,150,17.16,0.25
 06/30/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY SEMICNDTR BR... (25460G336) (Short),SOXS, DIREXION SHS ETF TR DLY SEMICNDTR BR 1 ,Short,-3.0,98.9,,,,296.72,125018.04,7/5/2023,-30,9.89,0.1
 06/30/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (063679591) (Short),BERZ, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-3.5,73.0,,,,255.5,125018.04,7/5/2023,-35,7.3,0.1
 06/30/2023, YOU SOLD SHORT SALE BANK OF MONTREAL CALLABLE PUTABLE 0.... (06367V204) (Short),FNGD, BANK OF MONTREAL CALLABLE PUTABLE 0.000,Short,-5.5,87.79999999999998,,,,482.98,125018.04,7/5/2023,-55,8.78,0.1
 07/11/2023, YOU SOLD SHORT SALE PROSHARES TR II ULTRA VIX SHORT 1 FO... (74347Y771) (Short),UVXY, PROSHARES TR II ULTRA VIX SHORT 1 FOR 5,Short,-20.0,18.65,,,,373.0,124218.24,7/13/2023,-20,18.65,1.0
 07/12/2023, YOU SOLD SHORT SALE PROSHARES TR II ULSHT BLOOMB OIL (SCO) (Short),SCO, PROSHARES TR II ULSHT BLOOMB OIL,Short,-13.0,22.94,,,,298.22,124218.24,7/14/2023,-13,22.94,1.0
 07/12/2023, YOU SOLD SHORT SALE PROSHARES TR ULTRASHORT MATER (SMN) (Short),SMN, PROSHARES TR ULTRASHORT MATER,Short,-40.0,8.81,,,,352.4,124218.24,7/14/2023,-40,8.81,1.0
 07/12/2023, YOU SOLD SHORT SALE PROSHARES TR ULTPRO SHT 2017 (SRTY) (Short),SRTY, PROSHARES TR ULTPRO SHT 2017,Short,-6.0,37.14,,,,222.84,124218.24,7/14/2023,-6,37.14,1.0
 07/12/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY REAL ESTAT (DRV) (Short),DRV, DIREXION SHS ETF TR DAILY REAL ESTAT,Short,-8.0,41.5,,,,332.0,124218.24,7/14/2023,-8,41.5,1.0
 07/12/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DLY S&P OIL GAS (DRIP) (Short),DRIP, DIREXION SHS ETF TR DLY S&P OIL GAS,Short,-25.0,12.56,,,,313.88,124218.24,7/14/2023,-25,12.56,1.0
 07/12/2023, YOU SOLD SHORT SALE DIREXION SHS ETF TR DAILY SM CP BEAR (TZA) (Short),TZA, DIREXION SHS ETF TR DAILY SM CP BEAR,Short,-10.0,24.12,,,,241.2,124218.24,7/14/2023,-10,24.12,1.0
